2.879661558000000194e+06 4.235122359999999753e+05
2.879599487999999896e+06 4.239675800000000163e+05
2.879941117000000086e+06 4.243737359999999753e+05
2.879947668000000063e+06 4.243710900000000256e+05
2.879715757000000216e+06 4.244073200000000070e+05
2.879545520000000019e+06 4.236457469999999739e+05
2.879533388999999966e+06 4.235866319999999832e+05
2.879446731000000145e+06 4.240820949999999721e+05
2.879483029999999795e+06 4.240721070000000182e+05
2.879422635999999940e+06 4.240368659999999800e+05
2.879428663999999873e+06 4.239198869999999879e+05
2.879410785000000149e+06 4.239294440000000177e+05
2.879408382999999914e+06 4.239337249999999767e+05
2.879647632999999914e+06 4.234552590000000200e+05
2.879482913000000175e+06 4.239899820000000182e+05
2.879421433999999892e+06 4.239370210000000079e+05
2.879414296000000089e+06 4.239385900000000256e+05
2.879487353999999817e+06 4.240436840000000084e+05
2.879469106999999844e+06 4.241099949999999953e+05
2.879642209999999963e+06 4.237729859999999753e+05
2.879327637999999803e+06 4.239246660000000265e+05
2.879384376000000164e+06 4.239754519999999902e+05
2.879318938999999780e+06 4.238881149999999907e+05
2.879661964000000153e+06 4.238493209999999963e+05
2.879685813000000082e+06 4.237329839999999967e+05
2.879426791999999899e+06 4.244469780000000028e+05
2.879420799000000115e+06 4.244560680000000284e+05
2.879738555000000168e+06 4.237558360000000102e+05
2.879568294999999925e+06 4.235100800000000163e+05
2.879567120000000112e+06 4.235079259999999776e+05
2.879389833000000101e+06 4.245712939999999944e+05
2.879552683000000194e+06 4.236398840000000200e+05
2.879447427000000142e+06 4.241669070000000065e+05
2.879395615999999922e+06 4.243931209999999846e+05
2.879431179000000004e+06 4.241002540000000154e+05
2.879371768999999855e+06 4.239979230000000098e+05
2.879427641999999993e+06 4.240954029999999912e+05
2.879469682000000030e+06 4.237118620000000228e+05
2.879386402999999933e+06 4.240355819999999949e+05
2.879439969000000041e+06 4.241212390000000014e+05
2.879391708999999799e+06 4.240425910000000149e+05
2.879388254000000190e+06 4.240237839999999851e+05
2.879354279000000097e+06 4.237369529999999795e+05
2.879280703999999911e+06 4.239417980000000098e+05
2.879554055000000168e+06 4.237102079999999842e+05
2.879952728999999817e+06 4.234006890000000130e+05
2.879380237000000197e+06 4.241565069999999832e+05
2.879292782999999821e+06 4.241499949999999953e+05
2.879501032000000123e+06 4.236336780000000144e+05
2.879388422999999952e+06 4.235873939999999711e+05
2.879543824000000022e+06 4.241406290000000154e+05
2.879540679000000004e+06 4.241706689999999944e+05
2.879554282000000123e+06 4.239769780000000028e+05
2.879359498000000138e+06 4.235555559999999823e+05
2.879646518999999855e+06 4.237472469999999739e+05
2.879648385999999940e+06 4.237327660000000033e+05
2.879818415000000037e+06 4.235099340000000084e+05
2.879644853000000119e+06 4.237273769999999786e+05
2.879807677999999840e+06 4.238222590000000200e+05
2.879395558999999892e+06 4.240957530000000261e+05
2.879442217000000179e+06 4.239727559999999939e+05
2.879470162000000011e+06 4.238331730000000098e+05
2.879343831999999937e+06 4.235930380000000005e+05
2.879228626999999862e+06 4.245188499999999767e+05
2.879228655999999959e+06 4.245138470000000088e+05
2.879232052000000142e+06 4.245279780000000028e+05
2.879294836000000127e+06 4.245610829999999842e+05
2.879475665000000037e+06 4.242148429999999935e+05
2.879308722000000067e+06 4.241124249999999884e+05
2.879533317999999970e+06 4.237004249999999884e+05
2.879471782999999821e+06 4.240650640000000130e+05
2.879532211999999825e+06 4.242989060000000172e+05
2.879575921000000089e+06 4.241381319999999832e+05
2.879648334999999963e+06 4.238433369999999995e+05
2.879651358000000007e+06 4.238342299999999814e+05
2.879647805999999866e+06 4.238320619999999763e+05
2.879627762000000104e+06 4.241115949999999721e+05
2.879609961000000127e+06 4.241077339999999967e+05
2.879353018999999855e+06 4.235458560000000289e+05
2.879524564999999944e+06 4.239789519999999902e+05
2.879602020000000019e+06 4.234324469999999856e+05
2.879573007999999914e+06 4.240259319999999716e+05
2.879214162000000011e+06 4.243340989999999874e+05
2.879655328999999911e+06 4.238664579999999842e+05
2.879666733000000007e+06 4.238466649999999790e+05
2.879691052999999840e+06 4.237512640000000247e+05
2.879373177999999840e+06 4.236544010000000126e+05
2.879476643999999855e+06 4.239443209999999963e+05
2.879324637999999803e+06 4.241952079999999842e+05
2.879548214000000153e+06 4.236929969999999739e+05
2.879545416000000201e+06 4.242759010000000126e+05
2.879543007999999914e+06 4.242812550000000047e+05
2.879516038000000175e+06 4.243218919999999925e+05
2.879526822000000160e+06 4.243063890000000247e+05
2.879536401999999769e+06 4.242935619999999763e+05
2.879541200999999885e+06 4.242855389999999898e+05
2.879830975999999791e+06 4.235969610000000102e+05
2.879567035999999847e+06 4.240312650000000140e+05
2.879555427000000142e+06 4.240864839999999967e+05
2.879226875000000000e+06 4.244387899999999790e+05
2.879571212999999989e+06 4.240280690000000177e+05
2.879546611000000034e+06 4.239678090000000084e+05
2.879212419999999925e+06 4.243271109999999753e+05
2.879650612000000197e+06 4.237508389999999781e+05
2.879829345999999903e+06 4.232996240000000107e+05
2.879829245999999810e+06 4.233166340000000200e+05
2.879437339000000153e+06 4.237646030000000028e+05
2.879437637000000104e+06 4.237515970000000088e+05
2.879414933999999892e+06 4.244759000000000233e+05
2.879689819999999832e+06 4.236573250000000116e+05
2.879180001999999862e+06 4.244879560000000056e+05
2.879190538000000175e+06 4.243098080000000191e+05
2.879218541999999899e+06 4.238869930000000168e+05
2.879221771000000183e+06 4.236390229999999865e+05
2.879229078000000212e+06 4.241184039999999804e+05
2.879232018000000156e+06 4.245338819999999832e+05
2.879246075000000186e+06 4.241582229999999981e+05
2.879246436000000220e+06 4.238919870000000228e+05
2.879257595999999903e+06 4.237100860000000102e+05
2.879259077000000048e+06 4.244776770000000251e+05
2.879259123999999836e+06 4.238555599999999977e+05
2.879261106000000145e+06 4.245378069999999716e+05
2.879263683000000194e+06 4.238888670000000275e+05
2.879277322999999858e+06 4.236892669999999925e+05
2.879280970999999903e+06 4.238787689999999711e+05
2.879291433000000194e+06 4.238165640000000130e+05
2.879302532000000123e+06 4.241553310000000056e+05
2.879306830999999773e+06 4.241312010000000009e+05
2.879308024999999907e+06 4.241301340000000200e+05
2.879312192999999970e+06 4.241285480000000098e+05
2.879314711999999825e+06 4.235944780000000028e+05
2.879331728999999817e+06 4.243455160000000033e+05
2.879342067999999970e+06 4.246123489999999874e+05
2.879343253000000026e+06 4.235903510000000242e+05
2.879358870000000112e+06 4.245834610000000102e+05
2.879358973999999929e+06 4.238486280000000261e+05
2.879366077000000048e+06 4.242619789999999921e+05
2.879385354999999981e+06 4.244209739999999874e+05
2.879395266999999993e+06 4.240436849999999977e+05
2.879397467999999877e+06 4.237677999999999884e+05
2.879397853000000119e+06 4.233974340000000084e+05
2.879398665000000037e+06 4.244822420000000275e+05
2.879403384000000078e+06 4.237721290000000154e+05
2.879410325000000186e+06 4.239063609999999753e+05
2.879411550999999978e+06 4.240019120000000112e+05
2.879415203999999911e+06 4.233766020000000135e+05
2.879417629000000190e+06 4.232671159999999800e+05
2.879428126000000164e+06 4.244217579999999725e+05
2.879428564999999944e+06 4.244485989999999874e+05
2.879429316999999806e+06 4.242161840000000084e+05
2.879435038999999873e+06 4.238453140000000130e+05
2.879435367000000086e+06 4.242999550000000163e+05
2.879441936000000220e+06 4.246021900000000023e+05
2.879455436000000220e+06 4.244251359999999986e+05
2.879456024000000209e+06 4.244262129999999888e+05
2.879458492999999784e+06 4.238985900000000256e+05
2.879466483000000007e+06 4.232437860000000219e+05
2.879468410999999847e+06 4.240317650000000140e+05
2.879468662000000011e+06 4.240908099999999977e+05
2.879471217000000179e+06 4.232470339999999851e+05
2.879478783999999985e+06 4.233748279999999795e+05
2.879479995000000112e+06 4.243903890000000247e+05
2.879482015000000130e+06 4.236346400000000140e+05
2.879483473000000231e+06 4.239958890000000247e+05
2.879485512000000104e+06 4.237479170000000158e+05
2.879486453000000212e+06 4.239942970000000205e+05
2.879489364000000060e+06 4.240045119999999879e+05
2.879496626000000164e+06 4.243910219999999972e+05
2.879499908999999985e+06 4.241323219999999856e+05
2.879502009999999776e+06 4.243846120000000228e+05
2.879506307000000030e+06 4.238494870000000228e+05
2.879509705999999773e+06 4.238779550000000163e+05
2.879512604999999981e+06 4.239923020000000251e+05
2.879518836000000127e+06 4.239424189999999944e+05
2.879520387000000104e+06 4.232709400000000023e+05
2.879520529999999795e+06 4.234491460000000079e+05
2.879523455999999773e+06 4.235581259999999893e+05
2.879524120000000112e+06 4.241576909999999916e+05
2.879526535999999847e+06 4.242532480000000214e+05
2.879527021999999881e+06 4.239650109999999986e+05
2.879527049999999814e+06 4.239601799999999930e+05
2.879539356999999844e+06 4.241937420000000275e+05
2.879543101999999955e+06 4.242651529999999912e+05
2.879543276999999769e+06 4.244401369999999879e+05
2.879544100000000093e+06 4.242979010000000126e+05
2.879545424999999814e+06 4.242742910000000265e+05
2.879547933999999892e+06 4.236393200000000070e+05
2.879550192999999970e+06 4.242716350000000093e+05
2.879550291000000201e+06 4.236425540000000037e+05
2.879552074000000022e+06 4.239479799999999814e+05
2.879552819000000134e+06 4.237182519999999786e+05
2.879556083999999799e+06 4.234649199999999837e+05
2.879559979999999981e+06 4.233071359999999986e+05
2.879563449000000022e+06 4.238310329999999958e+05
2.879565253000000026e+06 4.238272860000000219e+05
2.879567521000000183e+06 4.237441020000000135e+05
2.879568225000000093e+06 4.237253200000000070e+05
2.879568683999999892e+06 4.237484029999999912e+05
2.879569984999999870e+06 4.237290869999999995e+05
2.879573603999999817e+06 4.235165520000000251e+05
2.879574211000000127e+06 4.239212710000000079e+05
2.879579206999999937e+06 4.236760019999999786e+05
2.879582390000000130e+06 4.234366259999999893e+05
2.879582606999999844e+06 4.240098850000000093e+05
2.879583262000000104e+06 4.236937390000000014e+05
2.879585637999999803e+06 4.236937530000000261e+05
2.879586245000000112e+06 4.236916089999999967e+05
2.879587910000000149e+06 4.238134629999999888e+05
2.879588040000000037e+06 4.236894729999999981e+05
2.879591930999999866e+06 4.236336720000000205e+05
2.879598711000000127e+06 4.236932920000000158e+05
2.879617632999999914e+06 4.243214079999999958e+05
2.879620675999999978e+06 4.234932100000000210e+05
2.879621970000000205e+06 4.238818300000000163e+05
2.879635104999999981e+06 4.238706340000000200e+05
2.879642594000000041e+06 4.238089510000000009e+05
2.879652339999999851e+06 4.238696610000000219e+05
2.879652930999999866e+06 4.238702019999999902e+05
2.879654103000000119e+06 4.238728919999999925e+05
2.879654404000000097e+06 4.236179349999999977e+05
2.879657064999999944e+06 4.238745200000000186e+05
2.879658862000000197e+06 4.238718460000000196e+05
2.879663040000000037e+06 4.238686500000000233e+05
2.879664208999999799e+06 4.238718780000000261e+05
2.879665410000000149e+06 4.238697370000000228e+05
2.879667774000000209e+06 4.238718979999999865e+05
2.879669555999999866e+06 4.238719089999999851e+05
2.879672279999999795e+06 4.238123449999999721e+05
2.879673527999999933e+06 4.245181830000000191e+05
2.879673810000000056e+06 4.235504180000000051e+05
2.879676864000000060e+06 4.233335869999999995e+05
2.879678473000000231e+06 4.238708869999999879e+05
2.879699387000000104e+06 4.244641209999999846e+05
2.879715765000000130e+06 4.236907559999999939e+05
2.879720061000000220e+06 4.235657170000000042e+05
2.879725336999999825e+06 4.243944930000000168e+05
2.879726987000000197e+06 4.245201030000000028e+05
2.879733157999999821e+06 4.237643919999999925e+05
2.879735606000000145e+06 4.233462770000000019e+05
2.879736748999999836e+06 4.243730889999999781e+05
2.879740890999999829e+06 4.237628269999999902e+05
2.879744978000000119e+06 4.247998530000000028e+05
2.879753274999999907e+06 4.244944909999999800e+05
2.879759217999999877e+06 4.247000999999999767e+05
2.879759958000000101e+06 4.245718209999999963e+05
2.879761413999999873e+06 4.235042330000000075e+05
2.879761620999999810e+06 4.244897079999999842e+05
2.879767157000000123e+06 4.235380819999999949e+05
2.879774098000000231e+06 4.246953549999999814e+05
2.879775066000000108e+06 4.235064600000000210e+05
2.879776118999999948e+06 4.235295459999999730e+05
2.879777359999999870e+06 4.235204290000000037e+05
2.879778757000000216e+06 4.247114839999999967e+05
2.879781623000000138e+06 4.238076149999999907e+05
2.879787066000000108e+06 4.244045119999999879e+05
2.879791251999999862e+06 4.247083360000000102e+05
2.879795027999999933e+06 4.242607100000000210e+05
2.879798972000000067e+06 4.236853379999999888e+05
2.879800657999999821e+06 4.242118979999999865e+05
2.879802120000000112e+06 4.234518699999999953e+05
2.879814160000000149e+06 4.242398869999999879e+05
2.879814259999999776e+06 4.238142469999999739e+05
2.879814606000000145e+06 4.244706909999999916e+05
2.879820206999999937e+06 4.243241919999999809e+05
2.879820254000000190e+06 4.244186599999999744e+05
2.879822041999999899e+06 4.244175970000000088e+05
2.879823104999999981e+06 4.234192509999999893e+05
2.879823608000000007e+06 4.234348200000000070e+05
2.879824109999999870e+06 4.243682280000000028e+05
2.879833541999999899e+06 4.236662170000000042e+05
2.879842580999999773e+06 4.235428180000000284e+05
2.879844981999999844e+06 4.244574490000000224e+05
2.879846637000000104e+06 4.233576630000000005e+05
2.879852092999999877e+06 4.235417999999999884e+05
2.879854245999999810e+06 4.234784760000000242e+05
2.879856385999999940e+06 4.235187449999999953e+05
2.879857047999999952e+06 4.233045860000000102e+05
2.879857427000000142e+06 4.235439780000000028e+05
2.879857819999999832e+06 4.234768869999999879e+05
2.879860362999999896e+06 4.234484540000000270e+05
2.879861271999999881e+06 4.245171219999999739e+05
2.879864492999999784e+06 4.235547540000000154e+05
2.879872589000000153e+06 4.243067829999999958e+05
2.879877770000000019e+06 4.235194070000000065e+05
2.879878990000000224e+06 4.235140459999999730e+05
2.879879421000000089e+06 4.235419600000000210e+05
2.879882526000000071e+06 4.235188979999999865e+05
2.879892087999999989e+06 4.235092920000000158e+05
2.879893819999999832e+06 4.235178910000000033e+05
2.879895098999999929e+06 4.235023319999999949e+05
2.879896692999999970e+06 4.235345459999999730e+05
2.879900705999999773e+06 4.232554619999999995e+05
2.879902549000000115e+06 4.241604249999999884e+05
2.879904632999999914e+06 4.244159280000000144e+05
2.879909771999999881e+06 4.235330129999999772e+05
2.879915118999999948e+06 4.235330439999999944e+05
2.879916319999999832e+06 4.235309039999999804e+05
2.879920233000000007e+06 4.234713479999999981e+05
2.879922669000000227e+06 4.232588119999999763e+05
2.879928572999999858e+06 4.234676400000000140e+05
2.879928651000000071e+06 4.234542220000000088e+05
2.879929591000000015e+06 4.234966300000000047e+05
2.879930322000000160e+06 4.241863499999999767e+05
2.879938998999999836e+06 4.235133240000000224e+05
2.879942402999999933e+06 4.241520690000000177e+05
2.879942557000000030e+06 4.235144189999999944e+05
2.879944214000000153e+06 4.235358979999999865e+05
2.879947416999999899e+06 4.241070119999999879e+05
2.879950396999999881e+06 4.233931610000000219e+05
2.879951001000000164e+06 4.241038119999999763e+05
2.879952475999999791e+06 4.243614569999999949e+05
2.879952796000000089e+06 4.233894180000000051e+05
2.879954524000000209e+06 4.233985520000000251e+05
2.879959163999999873e+06 4.234179020000000019e+05
2.879959740000000224e+06 4.241333840000000200e+05
2.879967578000000212e+06 4.235027569999999832e+05
2.879972969000000041e+06 4.234952739999999758e+05
2.879983259999999776e+06 4.235640370000000112e+05
2.879984152999999933e+06 4.235130520000000251e+05
2.879987211999999825e+06 4.241088530000000028e+05
2.879987236000000034e+06 4.234937480000000214e+05
2.879988563000000082e+06 4.235715829999999842e+05
2.879995726999999955e+06 4.233628319999999949e+05
2.879997453000000212e+06 4.242892569999999832e+05
2.880003725999999791e+06 4.235185339999999851e+05
2.880028418000000063e+06 4.233603410000000149e+05
2.880034646999999881e+06 4.235138850000000093e+05
2.880036013999999966e+06 4.240941080000000075e+05
2.880036537000000011e+06 4.233942029999999795e+05
2.880056333999999799e+06 4.233615779999999795e+05
2.880091364000000060e+06 4.232640970000000088e+05
2.880102185000000056e+06 4.233435979999999981e+05
2.880103958000000101e+06 4.233452189999999828e+05
2.880135200000000186e+06 4.232858240000000224e+05
2.880137084999999963e+06 4.233695659999999916e+05
2.880137574000000022e+06 4.232863750000000000e+05
2.880165280999999959e+06 4.233230360000000219e+05
2.880181552999999840e+06 4.233848560000000289e+05
2.880195393999999855e+06 4.233548800000000047e+05
2.880267381000000052e+06 4.235404739999999874e+05
2.880343225999999791e+06 4.235747320000000182e+05
2.879828256000000052e+06 4.232966159999999800e+05
2.879437194000000134e+06 4.237515939999999828e+05
2.879289461000000127e+06 4.241499760000000242e+05
2.879291692999999970e+06 4.241469870000000228e+05
2.879305921000000089e+06 4.241760869999999995e+05
2.879414921999999788e+06 4.244779010000000126e+05
2.879670302999999840e+06 4.238456120000000228e+05
2.879672862000000197e+06 4.237125119999999879e+05
2.879706058000000194e+06 4.238270339999999851e+05
2.879203192999999970e+06 4.240742380000000121e+05
2.879210350999999791e+06 4.240694479999999749e+05
2.879222754999999888e+06 4.240818659999999800e+05
2.879253348000000231e+06 4.241335740000000224e+05
2.879254001000000164e+06 4.241233790000000154e+05
2.879258618999999948e+06 4.242490100000000093e+05
2.879271604999999981e+06 4.236511230000000214e+05
2.879280064999999944e+06 4.242389359999999870e+05
2.879291757999999914e+06 4.241692239999999874e+05
2.879301975999999791e+06 4.238423910000000033e+05
2.879302151999999769e+06 4.242208140000000130e+05
2.879329961999999825e+06 4.243428219999999856e+05
2.879333087999999989e+06 4.239069839999999967e+05
2.879334469000000041e+06 4.241802069999999949e+05
2.879334739000000060e+06 4.245441369999999879e+05
2.879336529999999795e+06 4.245425370000000112e+05
2.879338328000000212e+06 4.245398640000000014e+05
2.879341671000000089e+06 4.239633950000000186e+05
2.879341925999999978e+06 4.245339799999999814e+05
2.879343972000000067e+06 4.241807989999999991e+05
2.879359345999999903e+06 4.246038599999999860e+05
2.879360092000000179e+06 4.245775630000000237e+05
2.879363404999999795e+06 4.233956219999999739e+05
2.879369109999999870e+06 4.244563059999999823e+05
2.879369683000000194e+06 4.244600669999999809e+05
2.879394160000000149e+06 4.243367519999999786e+05
2.879405006000000052e+06 4.239014990000000107e+05
2.879407354999999981e+06 4.239063439999999828e+05
2.879411981000000145e+06 4.244399139999999898e+05
2.879412751999999862e+06 4.242042789999999804e+05
2.879428243999999948e+06 4.238898260000000009e+05
2.879430222000000067e+06 4.245731369999999879e+05
2.879430875000000000e+06 4.245629430000000284e+05
2.879431012999999803e+06 4.244362669999999925e+05
2.879440638999999966e+06 4.243128670000000275e+05
2.879448026000000071e+06 4.245764610000000102e+05
2.879449538000000175e+06 4.239060530000000144e+05
2.879449964999999851e+06 4.241390100000000093e+05
2.879451367000000086e+06 4.238980119999999879e+05
2.879456595000000205e+06 4.239184390000000130e+05
2.879460330999999773e+06 4.238889390000000130e+05
2.879464268000000156e+06 4.239270719999999856e+05
2.879471018999999855e+06 4.237880900000000256e+05
2.879473134000000078e+06 4.244467089999999735e+05
2.879478776000000071e+06 4.239862000000000116e+05
2.879489382000000216e+06 4.243083190000000177e+05
2.879491492999999784e+06 4.238429589999999735e+05
2.879495444999999832e+06 4.238784079999999958e+05
2.879506058000000194e+06 4.239944110000000219e+05
2.879511356999999844e+06 4.244120410000000265e+05
2.879514865999999922e+06 4.244217229999999981e+05
2.879519873000000138e+06 4.235613250000000116e+05
2.879529535999999847e+06 4.239414079999999958e+05
2.879543626999999862e+06 4.242769650000000256e+05
2.879545154000000097e+06 4.239119770000000135e+05
2.879550401000000071e+06 4.239291840000000084e+05
2.879563399000000209e+06 4.239416049999999814e+05
2.879564919000000227e+06 4.239867019999999902e+05
2.879570166999999899e+06 4.241058929999999818e+05
2.879578175999999978e+06 4.239545729999999749e+05
2.879590148000000045e+06 4.236336620000000112e+05
2.879599175999999978e+06 4.243282789999999804e+05
2.879635185000000056e+06 4.234503549999999814e+05
2.879643216000000015e+06 4.238041240000000107e+05
2.879651401999999769e+06 4.236232849999999744e+05
2.879664359000000171e+06 4.238461140000000014e+05
2.879676671999999788e+06 4.238740970000000088e+05
2.879684520000000019e+06 4.244667189999999828e+05
2.879697271999999881e+06 4.236020829999999842e+05
2.879699226999999955e+06 4.235725729999999749e+05
2.879745132000000216e+06 4.244643850000000093e+05
2.879753981000000145e+06 4.244751720000000205e+05
2.879759949000000022e+06 4.245734309999999823e+05
2.879764004999999888e+06 4.233663030000000144e+05
2.879766058000000194e+06 4.238279209999999730e+05
2.879778220999999903e+06 4.237796840000000084e+05
2.879786368999999948e+06 4.238087160000000149e+05
2.879820867999999784e+06 4.236999579999999842e+05
2.879834049000000115e+06 4.232754670000000042e+05
2.879837941999999806e+06 4.234220219999999972e+05
2.879852921999999788e+06 4.243174039999999804e+05
2.879861586000000127e+06 4.234425569999999716e+05
2.879885763999999966e+06 4.235747380000000121e+05
2.879886358000000007e+06 4.235747420000000275e+05
2.879903930999999866e+06 4.233134500000000116e+05
2.879935453000000212e+06 4.235100829999999842e+05
2.879936612999999896e+06 4.235149209999999730e+05
2.879948154999999795e+06 4.234715119999999879e+05
2.879956859000000171e+06 4.235069880000000121e+05
2.879965742000000086e+06 4.235118709999999846e+05
2.879966251000000164e+06 4.235263659999999800e+05
2.879969253000000026e+06 4.235210160000000033e+05
2.879972365000000224e+06 4.234968809999999939e+05
2.879973557000000030e+06 4.234963510000000242e+05
2.879974037000000011e+06 4.235156770000000251e+05
2.879980072999999858e+06 4.234996099999999860e+05
2.879980663999999873e+06 4.235001500000000233e+05
2.879981260999999940e+06 4.234996170000000275e+05
2.879983026999999769e+06 4.235023109999999870e+05
2.879983612000000197e+06 4.235039239999999991e+05
2.879984825000000186e+06 4.234996379999999772e+05
2.879985313000000082e+06 4.243337370000000228e+05
2.879986614000000060e+06 4.234985750000000116e+05
2.879987199000000022e+06 4.235001880000000237e+05
2.879991348000000231e+06 4.235018229999999749e+05
2.880000873000000138e+06 4.241094689999999828e+05
2.880010260999999940e+06 4.235185729999999749e+05
2.880015620000000112e+06 4.235164569999999949e+05
2.880018572000000160e+06 4.234182509999999893e+05
2.880018600000000093e+06 4.235148640000000014e+05
2.880019225999999791e+06 4.235095000000000000e+05
2.880020438999999780e+06 4.235052139999999781e+05
